mean_yaw,std_yaw,yaw_range,mean_pitch,std_pitch,pitch_range,mean_roll,std_roll,looking_down_ratio,mean_downward_severity,max_downward_severity,forward_ratio,away_ratio,face_visible_ratio,head_movement,orientation_change_rate,mean_confidence,label
0.22269050623741393,0.30243462151665357,1.0489184846634814,0.5328008452884893,0.05532140706545998,0.20838760148158586,0.31019513357774625,6.635295694565052,0.0,0.004078932560262084,0.07863630865584646,0.7477477477477478,0.25225225225225223,1.0,0.04427999945779453,0.04524886877828054,0.9417711695035299,Neutral
0.34348921944229704,1.0144175803540976,5.7127907638417,0.5241430827122705,0.07785161356764422,0.30529447317663627,-4.681872882163499,17.788658277600906,0.0,0.0029808541711241286,0.14480062306460675,0.6063348416289592,0.3936651583710407,1.0,0.12772735706719918,0.022727272727272728,0.936931244388425,Neutral
0.9186077716150275,1.7219374627434765,8.172770483283204,0.49429633563892733,0.07283395136132234,0.29786269911239943,-19.663530682792867,45.98434117481987,0.0,0.00044868226666786666,0.035778733812693746,0.5806451612903226,0.41935483870967744,1.0,0.22409771821094535,0.013888888888888888,0.9250284749242018,Neutral
0.14185681608650164,0.06479236822423695,0.30465860131018146,0.5559740730888513,0.03293101665085854,0.14427340651674192,0.12455136990068796,4.950704489588612,0.0,0.006090833118316508,0.08523211447865657,0.9861111111111112,0.013888888888888888,1.0,0.027249547823240284,0.018604651162790697,0.9411847538970135,Neutral
0.3178862424190386,0.6313933507153351,3.643635380959604,0.5652745578701712,0.060510112249445205,0.2852820578879269,5.921776041214876,15.000529966713863,0.0,0.014832499204960537,0.15102665392472944,0.8577981651376146,0.14220183486238533,1.0,0.06738518626296697,0.009216589861751152,0.9131980461811801,Neutral
0.4648153272024124,0.2798658428653243,0.9439744395929347,0.5275038417909633,0.053734265688543656,0.2031171665512907,6.177933375297833,13.676604156407224,0.0,0.0006250011117292181,0.05833820264718253,0.452914798206278,0.547085201793722,1.0,0.05473565662852783,0.04054054054054054,0.9300612176480315,Low Engagement
0.5110420624929024,0.07826835432691334,0.3648185149846865,0.5637499542589166,0.03343346277119003,0.1209142620972804,20.12689835247443,3.446391543916859,0.0,0.002157299669601895,0.05610048171406439,0.0,1.0,1.0,0.05572700556241588,0.0,0.9230105106220688,Low Engagement
0.058785811680470416,0.11899387779151305,0.5898657453580912,0.6342664589688748,0.05053846638283573,0.30004835307289457,12.000340187045584,5.1603591988627375,0.04608294930875576,0.12152571470713591,0.41488170005549196,0.8709677419354839,0.12903225806451613,0.9908675799086758,0.041157484440597435,0.05092592592592592,0.9218141749707235,Low Engagement
0.08984030487795672,0.037916501288954046,0.23144603718270648,0.742897526581755,0.12510948798095226,0.5132008958384702,6.518869290570635,10.357197540889556,0.6507936507936508,0.4421785949403836,0.9384454171446511,0.3492063492063492,0.6507936507936508,0.28378378378378377,0.057919795335437195,0.04838709677419355,0.8838311802773249,Low Engagement
-0.08979685136138334,0.4018077310661842,1.4693308320838854,0.7003938323014156,0.10459743930977901,0.4294566876247694,-2.7966193543055677,19.456308698177782,0.6801801801801802,0.3328443554714051,0.8032353932210385,0.04504504504504504,0.954954954954955,1.0,0.05026148265942016,0.04524886877828054,0.907268792122334,Low Engagement
