mean_yaw,std_yaw,mean_pitch,std_pitch,mean_roll,std_roll,looking_down_ratio,forward_ratio,face_visible_ratio,head_movement,mean_confidence,label
0.053722428674284825,0.03231641586561888,0.5652815125715983,0.016205170481295147,1.9763688390982828,2.7754044282355492,0.0,1.0,1.0,0.024625239676898638,0.9438158273696899,Engaged
0.061751243007321044,0.040871260768257846,0.5603089238871337,0.02223742015037685,2.109737060896888,2.6683225088981533,0.0,1.0,1.0,0.02907232464466029,0.9432879367344816,Engaged
0.08016852536805111,0.04237468149647656,0.5580391168585179,0.02481604064177228,1.6651400710180841,2.1297827140163723,0.0,1.0,1.0,0.030616304657640776,0.9429245607953676,Engaged
0.0984980913738972,0.05075931955090353,0.554963366539883,0.023500770105584184,1.6044947774583191,2.020154738157343,0.0,1.0,1.0,0.03223299730228311,0.942473418372018,Engaged
0.11676404861457707,0.0557035143120568,0.5460110513360271,0.023554938300005886,1.9726028213979894,1.8465917007472168,0.0,1.0,1.0,0.03443340442300171,0.9420798344271524,Engaged
0.13397066620715808,0.05640497492921478,0.5362168201149031,0.02201819912678875,2.4182676091479554,1.376721495025021,0.0,1.0,1.0,0.03486964032395187,0.9418767455597998,Engaged
0.1538990344561708,0.03734027102667822,0.5297863040996176,0.019585573985696807,2.37743782230987,1.2164091145479907,0.0,1.0,1.0,0.03063042277510304,0.9415275777379671,Engaged
0.15933102570744465,0.0242475764110042,0.5265638509951112,0.01777612657722127,2.2909487114250795,0.9875736385143356,0.0,1.0,1.0,0.027658512164408646,0.9416474626488882,Engaged
0.15589053881391984,0.025905617854370108,0.5271326549721556,0.01748976648169583,1.9045783736141861,1.1363152335778193,0.0,1.0,1.0,0.027732692734356454,0.9416686574618022,Engaged
0.14553464871385913,0.01991524461077661,0.5471179063514504,0.012449773064122985,1.619860243084425,0.8535698579519305,0.0,1.0,1.0,0.019268051199163205,0.9392690610501074,Engaged
0.14483513252559024,0.018732271185583457,0.5485863520538675,0.01195091162598892,1.6752050825118956,0.8050675985910536,0.0,1.0,1.0,0.0195041254300144,0.9393945463498433,Engaged
0.1472378477494119,0.015487124467298219,0.5505858506637709,0.013656895745738966,1.8166712251389872,0.6312440185047122,0.0,1.0,1.0,0.02167131721998808,0.9396215181846124,Engaged
